X,Y,gml_id,cleabs,date_creation,date_modification,date_d_apparition,date_de_confirmation,sources,identifiants_sources,route,numero,abscisse,ordre,cote,statut,type_de_pr,libelle,identifiant_de_section,code_insee_du_departement,lien_vers_route_nommee,gestionnaire
3.44155685,46.29003303,,POIN_REP0000002480598332,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D268,"11",10763,11,U,PR valide,PR,"03 RD0268 PR11","03-D268-U-2","03",ROUTNOMM0000000106099044,Allier
3.43331569,46.27307153,,POIN_REP0000002480598333,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D268,"13",12764,13,U,PR valide,PR,"03 RD0268 PR13","03-D268-U-2","03",ROUTNOMM0000000106099044,Allier
3.44700317,46.294453,,POIN_REP0000002480598334,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D268,"10",10008,10,U,PR valide,PR,"03 RD0268 PR10","03-D268-U-5","03",ROUTNOMM0000000106099044,Allier
3.44881962,46.31825749,,POIN_REP0000002480598335,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D268,"7",6987,7,U,PR valide,PR,"03 RD0268 PR7","03-D268-U-1","03",ROUTNOMM0000000106099044,Allier
3.45352757,46.30202915,,POIN_REP0000002480598336,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D268,"9",8983,9,U,PR valide,PR,"03 RD0268 PR9","03-D268-U-4","03",ROUTNOMM0000000106099044,Allier
3.41100389,46.33296008,,POIN_REP0000002480598338,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D268,"2",2020,2,U,PR valide,PR,"03 RD0268 PR2","03-D268-U-3","03",ROUTNOMM0000000106099044,Allier
3.05717748,46.17203173,,POIN_REP0000002480594295,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"0",0,0,U,PR0 valide,PR0,"03 RD0183 PR0","03-D183-U-1","03",ROUTNOMM0000000106099146,Allier
3.14260993,46.18147299,,POIN_REP0000002480594279,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"7",7101,7,U,PR valide,PR,"03 RD0183 PR7","03-D183-U-3","03",ROUTNOMM0000000106099146,Allier
3.25321615,46.23450463,,POIN_REP0000002480594284,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"19",19201,19,U,PR valide,PR,"03 RD0183 PR19","03-D183-U-4","03",ROUTNOMM0000000106099146,Allier
3.24165874,46.20906492,,POIN_REP0000002480594293,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"16",16217,16,U,PR valide,PR,"03 RD0183 PR16","03-D183-U-4","03",ROUTNOMM0000000106099146,Allier
3.06925363,46.16984134,,POIN_REP0000002480594275,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"1",965,1,U,PR valide,PR,"03 RD0183 PR1","03-D183-U-1","03",ROUTNOMM0000000106099146,Allier
3.10583677,46.17277666,,POIN_REP0000002480594276,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"4",3955,4,U,PR valide,PR,"03 RD0183 PR4","03-D183-U-1","03",ROUTNOMM0000000106099146,Allier
3.11585589,46.17814279,,POIN_REP0000002480594277,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"5",4947,5,U,PR valide,PR,"03 RD0183 PR5","03-D183-U-1","03",ROUTNOMM0000000106099146,Allier
3.08145811,46.16831683,,POIN_REP0000002480594280,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"2",1936,2,U,PR valide,PR,"03 RD0183 PR2","03-D183-U-1","03",ROUTNOMM0000000106099146,Allier
3.24668833,46.21735031,,POIN_REP0000002480594281,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"17",17220,17,U,PR valide,PR,"03 RD0183 PR17","03-D183-U-4","03",ROUTNOMM0000000106099146,Allier
3.21972141,46.1872609,,POIN_REP0000002480594282,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"13",13236,13,U,PR valide,PR,"03 RD0183 PR13","03-D183-U-4","03",ROUTNOMM0000000106099146,Allier
3.0942859,46.1701502,,POIN_REP0000002480594286,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"3",2949,3,U,PR valide,PR,"03 RD0183 PR3","03-D183-U-1","03",ROUTNOMM0000000106099146,Allier
3.15953395,46.19340895,,POIN_REP0000002480594287,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"10",10128,10,U,PR valide,PR,"03 RD0183 PR10","03-D183-U-3","03",ROUTNOMM0000000106099146,Allier
3.24999919,46.22594993,,POIN_REP0000002480594288,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"18",18219,18,U,PR valide,PR,"03 RD0183 PR18","03-D183-U-4","03",ROUTNOMM0000000106099146,Allier
3.154588,46.18358878,,POIN_REP0000002480594289,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"8",8107,8,U,PR valide,PR,"03 RD0183 PR8","03-D183-U-3","03",ROUTNOMM0000000106099146,Allier
3.16147838,46.18705238,,POIN_REP0000002480594290,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"9",9123,9,U,PR valide,PR,"03 RD0183 PR9","03-D183-U-3","03",ROUTNOMM0000000106099146,Allier
3.19691761,46.1773631,,POIN_REP0000002480594291,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"12",12146,12,U,PR valide,PR,"03 RD0183 PR12","03-D183-U-2","03",ROUTNOMM0000000106099146,Allier
3.16757441,46.20014112,,POIN_REP0000002480594292,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"11",11129,11,U,PR valide,PR,"03 RD0183 PR11","03-D183-U-3","03",ROUTNOMM0000000106099146,Allier
3.13160576,46.17966278,,POIN_REP0000002480594294,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"6",6087,6,U,PR valide,PR,"03 RD0183 PR6","03-D183-U-3","03",ROUTNOMM0000000106099146,Allier
2.82022644,46.62133284,,POIN_REP0000002480593533,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"0",0,0,U,PR0 valide,PR0,"03 RD0111 PR0","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.82563949,46.63804868,,POIN_REP0000002480593525,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"2",1980,2,U,PR valide,PR,"03 RD0111 PR2","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.81873937,46.64521619,,POIN_REP0000002480593523,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"3",2984,3,U,PR valide,PR,"03 RD0111 PR3","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.80282367,46.67881267,,POIN_REP0000002480593524,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"7",6980,7,U,PR valide,PR,"03 RD0111 PR7","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.80377316,46.69954824,,POIN_REP0000002480593526,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"10",9990,10,U,PR valide,PR,"03 RD0111 PR10","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.81696693,46.65401685,,POIN_REP0000002480593527,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"4",3984,4,U,PR valide,PR,"03 RD0111 PR4","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.82360134,46.62961935,,POIN_REP0000002480593528,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"1",983,1,U,PR valide,PR,"03 RD0111 PR1","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.80977609,46.67122845,,POIN_REP0000002480593529,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"6",5983,6,U,PR valide,PR,"03 RD0111 PR6","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.79591953,46.68626238,,POIN_REP0000002480593530,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"8",7980,8,U,PR valide,PR,"03 RD0111 PR8","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.79446849,46.69318041,,POIN_REP0000002480593531,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"9",8983,9,U,PR valide,PR,"03 RD0111 PR9","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
2.81354896,46.66271935,,POIN_REP0000002480593532,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D111,"5",4987,5,U,PR valide,PR,"03 RD0111 PR5","03-D111-U-1","03",ROUTNOMM0000000106098800,Allier
3.79094218,46.07940363,,POIN_REP0000002480598775,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"18",17903,18,U,PR valide,PR,"03 RD0477 PR18","03-D477-U-1","03",ROUTNOMM0000000106099249,Allier
3.77245874,46.04759624,,POIN_REP0000002480598776,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"14",13933,14,U,PR valide,PR,"03 RD0477 PR14","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.78521301,46.08543918,,POIN_REP0000002480598777,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"19",18901,19,U,PR valide,PR,"03 RD0477 PR19","03-D477-U-1","03",ROUTNOMM0000000106099249,Allier
3.76539049,46.01114733,,POIN_REP0000002480598778,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"6",5967,6,U,PR valide,PR,"03 RD0477 PR6","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.78480489,46.09102441,,POIN_REP0000002480598779,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"20",19892,20,U,PR valide,PR,"03 RD0477 PR20","03-D477-U-1","03",ROUTNOMM0000000106099249,Allier
3.76195801,46.01694919,,POIN_REP0000002480598780,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"7",6964,7,U,PR valide,PR,"03 RD0477 PR7","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.77844845,46.04425122,,POIN_REP0000002480598781,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"13",12937,13,U,PR valide,PR,"03 RD0477 PR13","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.75548041,46.02697947,,POIN_REP0000002480598782,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"9",8956,9,U,PR valide,PR,"03 RD0477 PR9","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.76170097,46.03217804,,POIN_REP0000002480598783,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"10",9952,10,U,PR valide,PR,"03 RD0477 PR10","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.7578842,45.99314388,,POIN_REP0000002480598784,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"3",2988,3,U,PR valide,PR,"03 RD0477 PR3","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.75739339,46.00564117,,POIN_REP0000002480598785,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"5",4975,5,U,PR valide,PR,"03 RD0477 PR5","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.75042175,45.98946085,,POIN_REP0000002480598786,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"1",996,1,U,PR valide,PR,"03 RD0477 PR1","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.75684235,46.02016595,,POIN_REP0000002480598787,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"8",7957,8,U,PR valide,PR,"03 RD0477 PR8","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.76923232,46.05344373,,POIN_REP0000002480598788,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"15",14926,15,U,PR valide,PR,"03 RD0477 PR15","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.79159271,46.07246137,,POIN_REP0000002480598790,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"17",16907,17,U,PR valide,PR,"03 RD0477 PR17","03-D477-U-1","03",ROUTNOMM0000000106099249,Allier
3.76537862,46.03407771,,POIN_REP0000002480598791,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"11",10947,11,U,PR valide,PR,"03 RD0477 PR11","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.75325116,46.00070234,,POIN_REP0000002480598792,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"4",3981,4,U,PR valide,PR,"03 RD0477 PR4","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.7835642,46.1040403,,POIN_REP0000002480598793,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"22",21881,22,U,PR valide,PR,"03 RD0477 PR22","03-D477-U-1","03",ROUTNOMM0000000106099249,Allier
3.75573117,45.9884935,,POIN_REP0000002480598794,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"2",1989,2,U,PR valide,PR,"03 RD0477 PR2","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.77796856,46.09716449,,POIN_REP0000002480598795,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"21",20886,21,U,PR valide,PR,"03 RD0477 PR21","03-D477-U-1","03",ROUTNOMM0000000106099249,Allier
2.73689052,46.55070514,,POIN_REP0000002480596145,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"0",0,0,U,PR0 valide,PR0,"03 RD0146 PR0","03-D146-U-1","03",ROUTNOMM0000000106098835,Allier
2.86704433,46.55953316,,POIN_REP0000002480596132,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"9",9016,9,U,PR valide,PR,"03 RD0146 PR9","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.85442314,46.55981585,,POIN_REP0000002480596133,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"8",8025,8,U,PR valide,PR,"03 RD0146 PR8","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.9169063,46.56190065,,POIN_REP0000002480596134,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"13",13017,13,U,PR valide,PR,"03 RD0146 PR13","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.81747916,46.56569952,,POIN_REP0000002480596135,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"5",5022,5,U,PR valide,PR,"03 RD0146 PR5","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.87944736,46.56162331,,POIN_REP0000002480596136,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"10",10013,10,U,PR valide,PR,"03 RD0146 PR10","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.74811796,46.55487065,,POIN_REP0000002480596137,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"1",1000,1,U,PR valide,PR,"03 RD0146 PR1","03-D146-U-1","03",ROUTNOMM0000000106098835,Allier
2.78059372,46.5628416,,POIN_REP0000002480596138,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"2",2002,2,U,PR valide,PR,"03 RD0146 PR2","03-D146-U-2","03",ROUTNOMM0000000106098835,Allier
2.90482323,46.55887656,,POIN_REP0000002480596139,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"12",12010,12,U,PR valide,PR,"03 RD0146 PR12","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.79313348,46.56126126,,POIN_REP0000002480596140,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"3",3010,3,U,PR valide,PR,"03 RD0146 PR3","03-D146-U-2","03",ROUTNOMM0000000106098835,Allier
2.84204789,46.56212078,,POIN_REP0000002480596141,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"7",7014,7,U,PR valide,PR,"03 RD0146 PR7","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.80457151,46.56420419,,POIN_REP0000002480596142,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"4",4017,4,U,PR valide,PR,"03 RD0146 PR4","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.82971362,46.5647603,,POIN_REP0000002480596143,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"6",6017,6,U,PR valide,PR,"03 RD0146 PR6","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.89199108,46.56039502,,POIN_REP0000002480596144,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D146,"11",11009,11,U,PR valide,PR,"03 RD0146 PR11","03-D146-U-3","03",ROUTNOMM0000000106098835,Allier
2.63090373,46.16749543,,POIN_REP0000002480598562,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"0",0,0,U,PR0 valide,PR0,"03 RD0051 PR0","03-D51-U-1","03",ROUTNOMM0000000106099250,Allier
3.79180747,45.97610152,,POIN_REP0000002480598557,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"12",6978,12,U,PR valide,PR,"03 RD0051 PR12","03-D51-U-2","03",ROUTNOMM0000000106099250,Allier
3.80584448,45.98446848,,POIN_REP0000002480598549,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"14",8982,14,U,PR valide,PR,"03 RD0051 PR14","03-D51-U-2","03",ROUTNOMM0000000106099250,Allier
3.79685363,45.98429975,,POIN_REP0000002480598550,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"13",7990,13,U,PR valide,PR,"03 RD0051 PR13","03-D51-U-2","03",ROUTNOMM0000000106099250,Allier
3.81583274,45.98682033,,POIN_REP0000002480598551,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"15",9999,15,U,PR valide,PR,"03 RD0051 PR15","03-D51-U-2","03",ROUTNOMM0000000106099250,Allier
2.62799448,46.13666105,,POIN_REP0000002480598552,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"5",4771,5,U,PR valide,PR,"03 RD0051 PR5","03-D51-U-1","03",ROUTNOMM0000000106099250,Allier
2.62015795,46.12988318,,POIN_REP0000002480598553,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"6",5776,6,U,PR valide,PR,"03 RD0051 PR6","03-D51-U-1","03",ROUTNOMM0000000106099250,Allier
2.62134129,46.15811502,,POIN_REP0000002480598554,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"2",1776,2,U,PR valide,PR,"03 RD0051 PR2","03-D51-U-1","03",ROUTNOMM0000000106099250,Allier
2.62137076,46.14238884,,POIN_REP0000002480598555,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"4",3804,4,U,PR valide,PR,"03 RD0051 PR4","03-D51-U-1","03",ROUTNOMM0000000106099250,Allier
3.82248961,45.9929499,,POIN_REP0000002480598556,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"16",11016,16,U,PR valide,PR,"03 RD0051 PR16","03-D51-U-2","03",ROUTNOMM0000000106099250,Allier
2.63116092,46.16162774,,POIN_REP0000002480598558,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"1",783,1,U,PR valide,PR,"03 RD0051 PR1","03-D51-U-1","03",ROUTNOMM0000000106099250,Allier
2.618031,46.1254537,,POIN_REP0000002480598559,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"7",6807,7,U,PR valide,PR,"03 RD0051 PR7","03-D51-U-1","03",ROUTNOMM0000000106099250,Allier
2.62201343,46.15102585,,POIN_REP0000002480598560,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"3",2773,3,U,PR valide,PR,"03 RD0051 PR3","03-D51-U-1","03",ROUTNOMM0000000106099250,Allier
3.8307858,45.99920937,,POIN_REP0000002480598561,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D51,"17",12024,17,U,PR valide,PR,"03 RD0051 PR17","03-D51-U-2","03",ROUTNOMM0000000106099250,Allier
3.12374584,46.21807097,,POIN_REP0000002480595420,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D523,"0",0,0,U,PR0 valide,PR0,"03 RD0523 PR0","03-D523-U-1","03",ROUTNOMM0000000106099097,Allier
3.16095896,46.2150483,,POIN_REP0000002480595417,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D523,"3",2978,3,U,PR valide,PR,"03 RD0523 PR3","03-D523-U-1","03",ROUTNOMM0000000106099097,Allier
3.13592364,46.21618767,,POIN_REP0000002480595418,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D523,"1",992,1,U,PR valide,PR,"03 RD0523 PR1","03-D523-U-1","03",ROUTNOMM0000000106099097,Allier
3.1483059,46.2139498,,POIN_REP0000002480595419,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D523,"2",1992,2,U,PR valide,PR,"03 RD0523 PR2","03-D523-U-1","03",ROUTNOMM0000000106099097,Allier
3.45818651,46.15954303,,POIN_REP0000002480598319,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D658,"0",0,0,U,PR0 valide,PR0,"03 RD0658 PR0","03-D658-U-1","03",ROUTNOMM0000000106099149,Allier
2.60527633,46.33812155,,POIN_REP0000002480595635,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D72,"0",0,0,U,PR0 valide,PR0,"03 RD0072 PR0","03-D72-U-3","03",ROUTNOMM0000000106099009,Allier
2.59528534,46.3227864,,POIN_REP0000002480595631,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D72,"2",2010,2,U,PR valide,PR,"03 RD0072 PR2","03-D72-U-7","03",ROUTNOMM0000000106099009,Allier
2.58485887,46.31900288,,POIN_REP0000002480595632,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D72,"3",3010,3,U,PR valide,PR,"03 RD0072 PR3","03-D72-U-7","03",ROUTNOMM0000000106099009,Allier
2.59963844,46.33074584,,POIN_REP0000002480595633,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D72,"1",1000,1,U,PR valide,PR,"03 RD0072 PR1","03-D72-U-7","03",ROUTNOMM0000000106099009,Allier
2.57434732,46.31431399,,POIN_REP0000002480595634,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D72,"4",4009,4,U,PR valide,PR,"03 RD0072 PR4","03-D72-U-7","03",ROUTNOMM0000000106099009,Allier
2.69627105,46.30719688,,POIN_REP0000002480597520,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D455,"0",0,0,U,PR0 valide,PR0,"03 RD0455 PR0","03-D455-U-3","03",ROUTNOMM0000000106099015,Allier
2.7081001,46.30435166,,POIN_REP0000002480597513,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D455,"1",999,1,U,PR valide,PR,"03 RD0455 PR1","03-D455-U-3","03",ROUTNOMM0000000106099015,Allier
2.74508783,46.30117078,,POIN_REP0000002480597514,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D455,"4",3995,4,U,PR valide,PR,"03 RD0455 PR4","03-D455-U-3","03",ROUTNOMM0000000106099015,Allier
2.77451542,46.30712105,,POIN_REP0000002480597515,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D455,"7",6934,7,U,PR valide,PR,"03 RD0455 PR7","03-D455-U-2","03",ROUTNOMM0000000106099015,Allier
2.76232367,46.30917187,,POIN_REP0000002480597516,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D455,"6",5931,6,U,PR valide,PR,"03 RD0455 PR6","03-D455-U-2","03",ROUTNOMM0000000106099015,Allier
2.73229793,46.29964305,,POIN_REP0000002480597517,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D455,"3",2995,3,U,PR valide,PR,"03 RD0455 PR3","03-D455-U-3","03",ROUTNOMM0000000106099015,Allier
